u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,geometry,lanes,ref,junction,width,bridge,access,tunnel,service,est_width
26190505,26190520,0,4316737,residential,20 mph,Clifton Wood Road,False,False,60.324511084059765,"LINESTRING (-2.6112854 51.451133, -2.6109966 51.4508869, -2.6108059 51.4509336, -2.6106805 51.4509608, -2.610637 51.4509587)",,,,,,,,,
26190505,6540250747,0,696449999,service,,,False,False,64.26158292351899,"LINESTRING (-2.6112854 51.451133, -2.6109874 51.4512456, -2.6107724 51.4513356, -2.6107681 51.45135, -2.6107681 51.451359, -2.6109167 51.4515083)",,,,,,,,,
26190507,26190468,0,8384714,residential,20 mph,Bellevue Crescent,False,False,30.19841036082206,"LINESTRING (-2.6110154 51.4525596, -2.6109925 51.4524086, -2.6109463 51.4522922)",,,,,,,,,
26190518,26190527,0,4316739,residential,20 mph,Southernhay Avenue,False,False,91.58670449589627,"LINESTRING (-2.6106251 51.4508754, -2.6105807 51.4508571, -2.6105142 51.450772, -2.6104748 51.4507366, -2.6104673 51.4507327, -2.6104551 51.4507291, -2.6104405 51.4507259, -2.6104256 51.4507246, -2.610411 51.4507244, -2.6103939 51.450726, -2.6103778 51.4507285, -2.6099423 51.4508362, -2.6094887 51.4509274)",,,,,,,,,
26190518,26190520,0,194944270,residential,20 mph,Southernhay,False,False,9.891226578811013,"LINESTRING (-2.6106251 51.4508754, -2.6106173 51.4508854, -2.610612 51.4508961, -2.6106098 51.4509076, -2.6106094 51.4509137, -2.6106093 51.4509198, -2.6106108 51.4509245, -2.6106126 51.4509289, -2.6106186 51.450938, -2.6106276 51.450949, -2.610637 51.4509587)",,,,,,,,,
26190518,26190455,0,"[194944270, 4316735]",residential,20 mph,"['Cliftonwood Crescent', 'Southernhay']",False,True,172.48725518910607,"LINESTRING (-2.6106251 51.4508754, -2.6106604 51.45086, -2.6106998 51.4508451, -2.6109823 51.4507724, -2.6109999 51.4507662, -2.6110075 51.4507621, -2.6110149 51.4507559, -2.6110185 51.4507501, -2.611036 51.4507098, -2.611062 51.4506605, -2.611073 51.4506485, -2.6110832 51.4506413, -2.6110953 51.4506344, -2.6111137 51.450626, -2.6111396 51.4506156, -2.6114731 51.4505445, -2.611793 51.4504902, -2.6119807 51.4504634, -2.6120622 51.4504532, -2.6121135 51.4504479, -2.612167 51.4504446, -2.6123133 51.4504417, -2.6124458 51.450441, -2.6125195 51.4504436, -2.612587 51.4504471, -2.6126489 51.4504542, -2.6128774 51.4504883)",,,,,,,,,
26190519,26190520,0,194944270,residential,20 mph,Southernhay,False,True,18.705428318672553,"LINESTRING (-2.6103934 51.4510266, -2.6105982 51.4509804, -2.610637 51.4509587)",,,,,,,,,
26190520,26190505,0,4316737,residential,20 mph,Clifton Wood Road,False,True,60.32451108405977,"LINESTRING (-2.610637 51.4509587, -2.6106805 51.4509608, -2.6108059 51.4509336, -2.6109966 51.4508869, -2.6112854 51.451133)",,,,,,,,,
26190520,26190519,0,194944270,residential,20 mph,Southernhay,False,False,18.705428318672553,"LINESTRING (-2.610637 51.4509587, -2.6105982 51.4509804, -2.6103934 51.4510266)",,,,,,,,,
26190520,26190518,0,194944270,residential,20 mph,Southernhay,False,True,9.891226578811013,"LINESTRING (-2.610637 51.4509587, -2.6106276 51.450949, -2.6106186 51.450938, -2.6106126 51.4509289, -2.6106108 51.4509245, -2.6106093 51.4509198, -2.6106094 51.4509137, -2.6106098 51.4509076, -2.610612 51.4508961, -2.6106173 51.4508854, -2.6106251 51.4508754)",,,,,,,,,
26190527,26190518,0,4316739,residential,20 mph,Southernhay Avenue,False,True,91.5867044958963,"LINESTRING (-2.6094887 51.4509274, -2.6099423 51.4508362, -2.6103778 51.4507285, -2.6103939 51.450726, -2.610411 51.4507244, -2.6104256 51.4507246, -2.6104405 51.4507259, -2.6104551 51.4507291, -2.6104673 51.4507327, -2.6104748 51.4507366, -2.6105142 51.450772, -2.6105807 51.4508571, -2.6106251 51.4508754)",,,,,,,,,
26200581,986084142,0,4313844,residential,20 mph,Saint Johns Road,False,False,34.22255934209599,"LINESTRING (-2.6134988 51.4648625, -2.6133596 51.4645672)",,,,,,,,,
26200581,26149467,0,4313844,residential,20 mph,Saint Johns Road,False,True,19.38927342582827,"LINESTRING (-2.6134988 51.4648625, -2.6135766 51.46503)",,,,,,,,,
26200581,4374643943,0,4321081,residential,20 mph,Whatley Road,False,False,144.43646161364694,"LINESTRING (-2.6134988 51.4648625, -2.6128368 51.4648284, -2.6127468 51.4648336, -2.611473 51.4650727)",,,,,,,,,
26215512,26215513,0,39019570,tertiary,20 mph,Saint Pauls Road,False,False,33.15486518797637,"LINESTRING (-2.6112864 51.4587675, -2.6109269 51.4589643)",2,,,,,,,,
26215512,5519467253,0,39019570,tertiary,20 mph,Saint Pauls Road,False,True,98.91947114338548,"LINESTRING (-2.6112864 51.4587675, -2.6116679 51.4585512, -2.6117841 51.4584858, -2.6122271 51.4581908, -2.6122841 51.4581344)",2,,,,,,,,
26215513,26215514,0,39019570,tertiary,20 mph,Saint Pauls Road,False,False,98.23060409595932,"LINESTRING (-2.6109269 51.4589643, -2.6097461 51.4594533)",2,,,,,,,,
26215513,26215512,0,39019570,tertiary,20 mph,Saint Pauls Road,False,True,33.15486518797637,"LINESTRING (-2.6109269 51.4589643, -2.6112864 51.4587675)",2,,,,,,,,
26215513,26215518,0,4319670,residential,20 mph,Oakfield Place,False,False,63.202004285871446,"LINESTRING (-2.6109269 51.4589643, -2.6114027 51.4593676, -2.6114487 51.4594291)",,,,,,,,,
26215513,853556892,0,"[656100889, 4319669]",residential,20 mph,Sunderland Place,False,True,63.51568590870842,"LINESTRING (-2.6109269 51.4589643, -2.6104157 51.4585119, -2.6103915 51.4585216)",,,,,,,,,
26215514,12106877508,0,39019570,tertiary,20 mph,Saint Pauls Road,False,False,2.381595173671166,"LINESTRING (-2.6097461 51.4594533, -2.6097171 51.4594648)",2,,,,,,,,
26215514,26215513,0,39019570,tertiary,20 mph,Saint Pauls Road,False,True,98.23060409595932,"LINESTRING (-2.6097461 51.4594533, -2.6109269 51.4589643)",2,,,,,,,,
26215514,26215519,0,95210204,residential,20 mph,Oakfield Place,False,True,115.80474140891238,"LINESTRING (-2.6097461 51.4594533, -2.6102782 51.4599033, -2.610924 51.459637)",,,,5,,,,,
26215516,853556892,0,4319669,residential,20 mph,Sunderland Place,False,False,93.6966537400494,"LINESTRING (-2.6092836 51.4590048, -2.6103697 51.4585303, -2.6103915 51.4585216)",,,,,,,,,
26215516,12106877508,0,4319669,residential,20 mph,Sunderland Place,False,True,59.51335588152827,"LINESTRING (-2.6092836 51.4590048, -2.6092865 51.4590233, -2.6097171 51.4594648)",,,,,,,,,
26215516,860227796,0,72452771,path,,,False,False,41.12190629973645,"LINESTRING (-2.6092836 51.4590048, -2.6092301 51.4589866, -2.6091501 51.4589967, -2.6090676 51.4590074, -2.6089681 51.4588867, -2.6088218 51.4588694)",,,,,,,,,
26215518,26215513,0,4319670,residential,20 mph,Oakfield Place,False,True,63.202004285871446,"LINESTRING (-2.6114487 51.4594291, -2.6114027 51.4593676, -2.6109269 51.4589643)",,,,,,,,,
26215518,826838268,0,284534473,unclassified,20 mph,Oakfield Grove,False,True,75.64225655448769,"LINESTRING (-2.6114487 51.4594291, -2.6117558 51.4597152, -2.6122192 51.4595432)",,,,,,,,,
26215518,26215519,0,"[463690553, 95210204, 95210205]","['residential', 'pedestrian']",20 mph,Oakfield Place,False,False,43.08050538493773,"LINESTRING (-2.6114487 51.4594291, -2.6112345 51.4595148, -2.6110139 51.4596017, -2.610924 51.459637)",,,,5,,,,,
26215519,2882717824,0,284547871,residential,20 mph,Southleigh Road,False,True,143.67424765311347,"LINESTRING (-2.610924 51.459637, -2.6120391 51.4607264)",,,,5,,,,,
26215519,26215514,0,95210204,residential,20 mph,Oakfield Place,False,False,115.80474140891238,"LINESTRING (-2.610924 51.459637, -2.6102782 51.4599033, -2.6097461 51.4594533)",,,,5,,,,,
26215519,26215518,0,"[463690553, 95210204, 95210205]","['residential', 'pedestrian']",20 mph,Oakfield Place,False,True,43.08050538493772,"LINESTRING (-2.610924 51.459637, -2.6110139 51.4596017, -2.6112345 51.4595148, -2.6114487 51.4594291)",,,,5,,,,,
26215521,1084706771,0,4313900,residential,20 mph,Alma Road,False,False,5.451792510471344,"LINESTRING (-2.6133175 51.4621004, -2.6133851 51.4620753)",,,,,,,,,
26215521,26150471,0,4313900,residential,20 mph,Alma Road,False,True,26.75852770227067,"LINESTRING (-2.6133175 51.4621004, -2.6129859 51.4622238)",,,,,,,,,
26215521,4590641787,0,4319668,residential,20 mph,Leigh Road,False,False,137.95219756055116,"LINESTRING (-2.6133175 51.4621004, -2.6123406 51.4610765, -2.612301 51.4610336)",,,,,,,,,
26215522,826838286,0,4319667,residential,20 mph,Oakfield Road,False,False,71.54532903096005,"LINESTRING (-2.6139731 51.4602441, -2.6129938 51.4604483)",,,,10,,,,,
26215522,830454815,0,93545877,residential,20 mph,Hanbury Road,False,True,146.15802300233136,"LINESTRING (-2.6139731 51.4602441, -2.6135506 51.4615319)",,,,,,,,,
26215522,26215525,0,93545877,residential,20 mph,Hanbury Road,False,False,49.57019200528805,"LINESTRING (-2.6139731 51.4602441, -2.6140139 51.4601088, -2.6140205 51.4598007)",,,,,,,,,
26215524,5517369480,0,4322383,residential,20 mph,Oakfield Road,True,False,42.78656699358132,"LINESTRING (-2.6153963 51.4597417, -2.6148589 51.4599313)",,,,,,,,,
26215524,21531985,0,357564000,secondary,20 mph,Pembroke Road,False,False,91.60168048145015,"LINESTRING (-2.6153963 51.4597417, -2.6147769 51.4590139)",,B4467,,,,,,,
26215524,826838277,0,357564000,secondary,20 mph,Pembroke Road,False,True,53.71611513084963,"LINESTRING (-2.6153963 51.4597417, -2.6155112 51.4598909, -2.6156 51.4600263, -2.6156746 51.4601912)",,B4467,,,,,,,
26215525,26215527,0,93545877,residential,20 mph,Hanbury Road,False,False,101.83811072053454,"LINESTRING (-2.6140205 51.4598007, -2.6139861 51.4588851)",,,,,,,,,
26215525,26215527,1,4319665,residential,20 mph,Eaton Crescent,False,False,124.6292484688545,"LINESTRING (-2.6140205 51.4598007, -2.6139614 51.4597927, -2.6138732 51.4597493, -2.6137757 51.4596162, -2.6136683 51.459477, -2.6136085 51.4593486, -2.6135643 51.459218, -2.6135899 51.4591244, -2.6137147 51.4590033, -2.6139861 51.4588851)",,,,,,,,,
26215525,26215522,0,93545877,residential,20 mph,Hanbury Road,False,True,49.57019200528805,"LINESTRING (-2.6140205 51.4598007, -2.6140139 51.4601088, -2.6139731 51.4602441)",,,,,,,,,
26215527,26215525,0,93545877,residential,20 mph,Hanbury Road,False,True,101.83811072053454,"LINESTRING (-2.6139861 51.4588851, -2.6140205 51.4598007)",,,,,,,,,
26215527,26215525,1,4319665,residential,20 mph,Eaton Crescent,False,True,124.6292484688545,"LINESTRING (-2.6139861 51.4588851, -2.6137147 51.4590033, -2.6135899 51.4591244, -2.6135643 51.459218, -2.6136085 51.4593486, -2.6136683 51.459477, -2.6137757 51.4596162, -2.6138732 51.4597493, -2.6139614 51.4597927, -2.6140205 51.4598007)",,,,,,,,,
26215527,1022548104,0,93545877,residential,20 mph,Hanbury Road,False,False,65.51760644497296,"LINESTRING (-2.6139861 51.4588851, -2.6139415 51.4585011, -2.6139488 51.4584447, -2.6139817 51.4583875, -2.6140942 51.4583362)",,,,,,,,,
26217224,1052953667,0,4319761,unclassified,20 mph,Clifton Park,False,True,13.03132389347018,"LINESTRING (-2.6157208 51.4586258, -2.6159042 51.4585998)",2,,,,,,,,
26217224,26218283,0,4319764,residential,20 mph,Pembroke Grove,False,True,63.27952610948447,"LINESTRING (-2.6157208 51.4586258, -2.6151205 51.4581969)",,,,,,,,,
26217224,1052953603,0,4319761,unclassified,20 mph,Clifton Park,False,False,49.21202701603072,"LINESTRING (-2.6157208 51.4586258, -2.6154247 51.4587443, -2.6151316 51.4588728)",2,,,,,,,,
26217232,26160415,0,4293773,residential,20 mph,College Road,False,False,49.34739385596362,"LINESTRING (-2.6195901 51.4598019, -2.6191616 51.4594474)",,,,,,,,,
26217232,25932474,0,4293773,residential,20 mph,College Road,False,True,31.429375193974444,"LINESTRING (-2.6195901 51.4598019, -2.6198466 51.4600234, -2.6198576 51.46003)",,,,,,,,,
26217232,25932474,1,4319741,residential,20 mph,Worcester Crescent,False,False,106.65198860773017,"LINESTRING (-2.6195901 51.4598019, -2.6198592 51.4596765, -2.6199832 51.4596225, -2.6201225 51.4596189, -2.6202125 51.4596523, -2.6202612 51.4597078, -2.6202798 51.4597561, -2.6202434 51.4598314, -2.6198576 51.46003)",,,,,,,,,
26217243,25954711,0,69590803,residential,20 mph,Clifton Vale,False,True,69.5965299289193,"LINESTRING (-2.6180319 51.4521738, -2.6180021 51.4523443, -2.6178713 51.4525463, -2.6177854 51.4525964, -2.6177619 51.4526419, -2.6177834 51.4526671, -2.6178949 51.4527193)",,,,,,,,,
26217243,430668529,0,157254344,residential,20 mph,Clifton Vale,False,False,64.28510957693445,"LINESTRING (-2.6180319 51.4521738, -2.6180687 51.4519156, -2.6181201 51.4515983)",,,,,,,,,
26217243,26217246,0,669407249,residential,20 mph,Cornwallis Avenue,False,False,103.28149720108638,"LINESTRING (-2.6180319 51.4521738, -2.6193376 51.4521407, -2.619364 51.4520274)",,,,,,,,,
26217246,26217251,0,4319749,residential,20 mph,Cornwallis Avenue,False,False,45.87936843612464,"LINESTRING (-2.619364 51.4520274, -2.6200251 51.4520047)",,,,,,,,,
26217246,26217250,0,"[4319750, 4319751]",residential,20 mph,"[""Saint Vincent's Road"", 'Polygon Road']",False,False,120.59540673709839,"LINESTRING (-2.619364 51.4520274, -2.6193703 51.4519949, -2.619469 51.4514514, -2.6194993 51.4513764, -2.6198021 51.4514705, -2.6201186 51.4515601)",,,,,,,,,
26217246,26217243,0,669407249,residential,20 mph,Cornwallis Avenue,False,True,103.28149720108638,"LINESTRING (-2.619364 51.4520274, -2.6193376 51.4521407, -2.6180319 51.4521738)",,,,,,,,,
26217250,26217251,0,4319748,residential,20 mph,Dowry Road,False,False,49.86007463896928,"LINESTRING (-2.6201186 51.4515601, -2.6200251 51.4520047)",,,,,,,,,
26217250,26217282,0,4319751,residential,20 mph,Polygon Road,False,False,35.32464509397004,"LINESTRING (-2.6201186 51.4515601, -2.6205223 51.4516595, -2.6205928 51.4516767)",,,,,,,,,
26217250,26217246,0,"[4319750, 4319751]",residential,20 mph,"[""Saint Vincent's Road"", 'Polygon Road']",False,True,120.59540673709837,"LINESTRING (-2.6201186 51.4515601, -2.6198021 51.4514705, -2.6194993 51.4513764, -2.619469 51.4514514, -2.6193703 51.4519949, -2.619364 51.4520274)",,,,,,,,,
26217251,26217250,0,4319748,residential,20 mph,Dowry Road,False,True,49.86007463896928,"LINESTRING (-2.6200251 51.4520047, -2.6201186 51.4515601)",,,,,,,,,
26217251,26217246,0,4319749,residential,20 mph,Cornwallis Avenue,False,True,45.87936843612464,"LINESTRING (-2.6200251 51.4520047, -2.619364 51.4520274)",,,,,,,,,
26217251,26217254,0,4319749,residential,20 mph,Cornwallis Avenue,False,False,51.793029312389905,"LINESTRING (-2.6200251 51.4520047, -2.6204176 51.4519949, -2.6204699 51.4519912, -2.6207518 51.4519237)",,,,,,,,,
26217254,26217251,0,4319749,residential,20 mph,Cornwallis Avenue,False,True,51.793029312389905,"LINESTRING (-2.6207518 51.4519237, -2.6204699 51.4519912, -2.6204176 51.4519949, -2.6200251 51.4520047)",,,,,,,,,
26217262,26217279,0,4319746,residential,20 mph,Glendale,False,False,137.64594477741832,"LINESTRING (-2.6217636 51.4518398, -2.6222078 51.4518871, -2.6222993 51.4519079, -2.6223669 51.4519408, -2.6224815 51.4520236, -2.6225799 51.4520996, -2.6225951 51.4521366, -2.6225867 51.4521901, -2.6225401 51.4522448, -2.6224748 51.4522929, -2.622139 51.4524047, -2.6219001 51.452509)",,,,,,,,,
26217278,260968925,0,"[4319744, 36823311]",residential,20 mph,"['The Polygon', 'North Green Street']",False,"[False, True]",109.6304439010598,"LINESTRING (-2.62113 51.4514172, -2.6210977 51.4514508, -2.6210768 51.4514676, -2.621062 51.4514764, -2.6210454 51.4514846, -2.6210275 51.4514912, -2.6210074 51.4514972, -2.6209608 51.4515083, -2.6209008 51.4515192, -2.6208601 51.451523, -2.6208287 51.4515244, -2.6208069 51.4515238, -2.6207811 51.4515213, -2.6207461 51.4515151, -2.6206369 51.4514884, -2.6210866 51.4509222)",,,,,,,,,
26217279,25954707,0,4296502,residential,20 mph,Cornwallis Crescent,False,False,184.4128503134745,"LINESTRING (-2.6219001 51.452509, -2.6215455 51.4526129, -2.6212442 51.4526838, -2.6208334 51.4527734, -2.6204502 51.4528309, -2.6201038 51.4528628, -2.6198211 51.4528718, -2.6193363 51.4528675)",,,,,,,,,
26217279,26217262,0,4319746,residential,20 mph,Glendale,False,True,137.64594477741832,"LINESTRING (-2.6219001 51.452509, -2.622139 51.4524047, -2.6224748 51.4522929, -2.6225401 51.4522448, -2.6225867 51.4521901, -2.6225951 51.4521366, -2.6225799 51.4520996, -2.6224815 51.4520236, -2.6223669 51.4519408, -2.6222993 51.4519079, -2.6222078 51.4518871, -2.6217636 51.4518398)",,,,,,,,,
26217282,26217250,0,4319751,residential,20 mph,Polygon Road,False,True,35.32464509397004,"LINESTRING (-2.6205928 51.4516767, -2.6205223 51.4516595, -2.6201186 51.4515601)",,,,,,,,,
26217283,21529953,0,4319752,residential,20 mph,Grange Road,False,True,65.29427829763938,"LINESTRING (-2.6188446 51.4575841, -2.6185429 51.4570278)",,,,,,,,,
26217283,21529945,0,4319753,residential,20 mph,Christchurch Road,False,True,103.40073969493909,"LINESTRING (-2.6188446 51.4575841, -2.6202633 51.4572955)",,,,,,,,,
26217283,1052953676,0,4319753,residential,20 mph,Christchurch Road,False,False,49.989861797173525,"LINESTRING (-2.6188446 51.4575841, -2.618252 51.457727, -2.6181681 51.457739)",,,,,,,,,
26217285,17705487,0,328876544,secondary,20 mph,Clifton Down Road,False,True,26.92186933596505,"LINESTRING (-2.6195506 51.4558874, -2.6196883 51.4561138)",,B3129,,,,,,,
26217285,6317196630,0,4319754,residential,20 mph,Mortimer Road,False,False,87.31015411153761,"LINESTRING (-2.6195506 51.4558874, -2.6195313 51.4558902, -2.6190332 51.4560046, -2.618954 51.4560042, -2.6183627 51.4561401)",,,,,,,,,
26217285,26009742,0,328876544,secondary,20 mph,Clifton Down Road,False,False,42.59186684848798,"LINESTRING (-2.6195506 51.4558874, -2.6194273 51.4556657, -2.6193974 51.4556141, -2.6193465 51.4555261)",,B3129,,,,,,,
26218274,21529954,0,4319762,residential,20 mph,Vyvyan Road,False,True,137.2410547013813,"LINESTRING (-2.6162603 51.4579955, -2.6166554 51.4577853, -2.6168677 51.4576772, -2.6172286 51.4574777, -2.6174404 51.4573655, -2.6176599 51.4572669, -2.617796 51.4572193)",,,,,,,,,
26218275,6148493657,0,4319763,residential,20 mph,Richmond Park Road,False,False,13.620095626815353,"LINESTRING (-2.6143197 51.4577103, -2.6143784 51.4575934)",,,,,,,,,
26218275,25991706,0,4319763,residential,20 mph,Richmond Park Road,False,True,63.34547556129781,"LINESTRING (-2.6143197 51.4577103, -2.6141678 51.4579657, -2.6140525 51.4581334, -2.6139398 51.4582243)",,,,,,,,,
26218275,26218277,0,4319764,residential,20 mph,Pembroke Grove,False,False,22.393030460976128,"LINESTRING (-2.6143197 51.4577103, -2.61451 51.4577739, -2.6145917 51.4578172)",,,,,,,,,
26218275,8227117931,0,884668414,service,,,False,False,44.31035123729078,"LINESTRING (-2.6143197 51.4577103, -2.6141392 51.4576644, -2.6140506 51.4576692, -2.6137587 51.4575426)",,,,,,,,,
26218277,6058981816,0,4319764,residential,20 mph,Pembroke Grove,False,False,26.811259830252173,"LINESTRING (-2.6145917 51.4578172, -2.6148416 51.4580013)",,,,,,,,,
26218277,2823453307,0,277904862,residential,20 mph,Richmond Mews,False,False,25.554312122308684,"LINESTRING (-2.6145917 51.4578172, -2.6147664 51.4576148)",,,,,,,,,
26218277,26218275,0,4319764,residential,20 mph,Pembroke Grove,False,True,22.393030460976128,"LINESTRING (-2.6145917 51.4578172, -2.61451 51.4577739, -2.6143197 51.4577103)",,,,,,,,,
26218277,6148469042,0,656343873,service,,,False,True,39.76832671791186,"LINESTRING (-2.6145917 51.4578172, -2.614531 51.4578573, -2.6141909 51.4580732)",,,,,,,,,
26218282,26070172,0,37354486,secondary,20 mph,Queens Road,False,False,30.278166145550205,"LINESTRING (-2.6144665 51.455789, -2.6147229 51.4555685)",2,B3129,,,,,,,
26218282,830599275,0,4319763,residential,20 mph,Richmond Park Road,False,True,162.72425475803007,"LINESTRING (-2.6144665 51.455789, -2.6146044 51.4558554, -2.614715 51.4559501, -2.6147579 51.4560532, -2.6147328 51.4563381, -2.6147017 51.4566437, -2.6146582 51.4569045, -2.6145873 51.4571784)",,,,,,,,,
